"","Country","Lat","Long","date","val"
"21644","San Marino",43.9424,12.4578,2020-03-10,51
"21645","Belarus",53.7098,27.9534,2020-03-10,9
"21646","Iceland",64.9631,-19.0208,2020-03-10,69
"21647","Lithuania",55.1694,23.8813,2020-03-10,1
"21648","Mexico",23.6345,-102.5528,2020-03-10,7
"21649","New Zealand",-40.9006,174.886,2020-03-10,5
"21650","Nigeria",9.082,8.6753,2020-03-10,2
"21651","Australia",-31.9505,115.8605,2020-03-10,6
"21652","Ireland",53.1424,-7.6921,2020-03-10,34
"21653","Luxembourg",49.8153,6.1296,2020-03-10,5
"21654","Monaco",43.7333,7.4167,2020-03-10,1
"21655","Qatar",25.3548,51.1839,2020-03-10,24
"21656","Ecuador",-1.8312,-78.1834,2020-03-10,15
"21657","Azerbaijan",40.1431,47.5769,2020-03-10,11
"21658","Armenia",40.0691,45.0382,2020-03-10,1
"21659","Dominican Republic",18.7357,-70.1627,2020-03-10,5
"21660","Indonesia",-0.7893,113.9213,2020-03-10,27
"21661","Portugal",39.3999,-8.2245,2020-03-10,41
"21662","Andorra",42.5063,1.5218,2020-03-10,1
"21663","Australia",-41.4545,145.9707,2020-03-10,2
"21664","Latvia",56.8796,24.6032,2020-03-10,8
"21665","Morocco",31.7917,-7.0926,2020-03-10,3
"21666","Saudi Arabia",24,45,2020-03-10,20
"21667","Senegal",14.4974,-14.4524,2020-03-10,4
"21668","Argentina",-38.4161,-63.6167,2020-03-10,17
"21669","Chile",-35.6751,-71.543,2020-03-10,13
"21670","Jordan",31.24,36.51,2020-03-10,1
"21671","Ukraine",48.3794,31.1656,2020-03-10,1
"21672","Hungary",47.1625,19.5033,2020-03-10,9
"21673","Australia",-12.4634,130.8456,2020-03-10,1
"21674","Liechtenstein",47.14,9.55,2020-03-10,1
"21675","Poland",51.9194,19.1451,2020-03-10,22
"21676","Tunisia",34,9,2020-03-10,5
"21677","Bosnia and Herzegovina",43.9159,17.6791,2020-03-10,5
"21678","Slovenia",46.1512,14.9955,2020-03-10,31
"21679","South Africa",-30.5595,22.9375,2020-03-10,7
"21680","Bhutan",27.5142,90.4336,2020-03-10,1
"21681","Cameroon",3.848,11.5021,2020-03-10,2
"21682","Colombia",4.5709,-74.2973,2020-03-10,3
"21683","Costa Rica",9.7489,-83.7534,2020-03-10,9
"21684","Peru",-9.19,-75.0152,2020-03-10,11
"21685","Serbia",44.0165,21.0059,2020-03-10,5
"21686","Slovakia",48.669,19.699,2020-03-10,7
"21687","Togo",8.6195,0.8248,2020-03-10,1
"21688","Malta",35.9375,14.3754,2020-03-10,5
"21689","Martinique",14.6415,-61.0242,2020-03-10,2
"21690","Bulgaria",42.7339,25.4858,2020-03-10,4
"21691","Maldives",3.2028,73.2207,2020-03-10,6
"21692","Bangladesh",23.685,90.3563,2020-03-10,3
"21693","Paraguay",-23.4425,-58.4438,2020-03-10,1
"21694","Canada",51.2538,-85.3232,2020-03-10,36
"21695","Canada",53.9333,-116.5765,2020-03-10,7
"21696","Canada",52.9399,-73.5491,2020-03-10,4
"21697","Albania",41.1533,20.1683,2020-03-10,10
"21698","Cyprus",35.1264,33.4299,2020-03-10,3
"21699","Brunei",4.5353,114.7277,2020-03-10,1
"21700","US",47.4009,-121.4905,2020-03-10,267
"21701","US",42.1657,-74.9481,2020-03-10,173
"21702","US",36.1162,-119.6816,2020-03-10,144
"21703","US",42.2302,-71.5301,2020-03-10,92
"21704","US",35.4437,139.638,2020-03-10,46
"21705","US",37.6489,-122.6655,2020-03-10,21
"21706","US",33.0406,-83.6431,2020-03-10,17
"21707","US",39.0598,-105.3111,2020-03-10,15
"21708","US",27.7663,-81.6868,2020-03-10,15
"21709","US",40.2989,-74.521,2020-03-10,15
"21710","US",44.572,-122.0709,2020-03-10,15
"21711","US",31.0545,-97.5635,2020-03-10,13
"21712","US",40.3495,-88.9861,2020-03-10,12
"21713","US",40.5908,-77.2098,2020-03-10,12
"21714","US",42.0115,-93.2105,2020-03-10,8
"21715","US",39.0639,-76.8021,2020-03-10,8
"21716","US",35.6301,-79.8064,2020-03-10,7
"21717","US",33.8569,-80.945,2020-03-10,7
"21718","US",35.7478,-86.6923,2020-03-10,7
"21719","US",37.7693,-78.17,2020-03-10,7
"21720","US",33.7298,-111.4312,2020-03-10,6
"21721","US",39.8494,-86.2583,2020-03-10,6
"21722","US",37.6681,-84.6701,2020-03-10,6
"21723","US",38.8974,-77.0268,2020-03-10,5
"21724","US",38.3135,-117.0554,2020-03-10,4
"21725","US",43.4525,-71.5639,2020-03-10,4
"21726","US",45.6945,-93.9002,2020-03-10,3
"21727","US",41.1254,-98.2681,2020-03-10,3
"21728","US",40.3888,-82.7649,2020-03-10,3
"21729","US",41.6809,-71.5118,2020-03-10,3
"21730","US",44.2685,-89.6165,2020-03-10,3
"21731","US",41.5978,-72.7554,2020-03-10,2
"21732","US",21.0943,-157.4983,2020-03-10,2
"21733","US",35.5653,-96.9289,2020-03-10,2
"21734","US",40.15,-111.8624,2020-03-10,2
"21735","Burkina Faso",12.2383,-1.5616,2020-03-10,1
"21736","Holy See",41.9029,12.4534,2020-03-10,1
"21737","Mongolia",46.8625,103.8467,2020-03-10,1
"21738","Panama",8.538,-80.7821,2020-03-10,1
"21739","US",38.5266,-96.7265,2020-03-10,1
"21740","US",31.1695,-91.8678,2020-03-10,1
"21741","US",38.4561,-92.2884,2020-03-10,1
"21742","US",44.0459,-72.7107,2020-03-10,1
"21743","US",61.3707,-152.4044,2020-03-10,0
"21744","US",34.9697,-92.3731,2020-03-10,0
"21745","US",39.3185,-75.5071,2020-03-10,0
"21746","US",44.2405,-114.4788,2020-03-10,0
"21747","US",44.6939,-69.3819,2020-03-10,0
"21748","US",43.3266,-84.5361,2020-03-10,0
"21749","US",32.7416,-89.6787,2020-03-10,0
"21750","US",46.9219,-110.4544,2020-03-10,0
"21751","US",34.8405,-106.2485,2020-03-10,0
"21752","US",47.5289,-99.784,2020-03-10,0
"21753","US",44.2998,-99.4388,2020-03-10,0
"21754","US",38.4912,-80.9545,2020-03-10,0
"21755","US",42.756,-107.3025,2020-03-10,0
"21756","China",30.9756,112.2707,2020-03-10,67760
"21757","Iran",32,53,2020-03-10,8042
"21758","Korea, South",36,128,2020-03-10,7513
"21759","France",46.2276,2.2137,2020-03-10,1784
"21760","China",23.3417,113.4244,2020-03-10,1353
"21761","China",33.882,113.614,2020-03-10,1272
"21762","China",29.1832,120.0934,2020-03-10,1215
"21763","China",27.6104,111.7088,2020-03-10,1018
"21764","China",31.8257,117.2264,2020-03-10,990
"21765","China",27.614,115.7221,2020-03-10,935
"21766","China",36.3427,118.1498,2020-03-10,758
"21767","Cruise Ship",35.4437,139.638,2020-03-10,696
"21768","China",32.9711,119.455,2020-03-10,631
"21769","China",30.0572,107.874,2020-03-10,576
"21770","China",30.6171,102.7103,2020-03-10,539
"21771","China",47.862,127.7615,2020-03-10,481
"21772","Denmark",56.2639,9.5018,2020-03-10,262
"21773","China",40.1824,116.4142,2020-03-10,429
"21774","China",31.202,121.4491,2020-03-10,344
"21775","China",39.549,116.1306,2020-03-10,318
"21776","China",26.0789,117.9874,2020-03-10,296
"21777","China",23.8298,108.7881,2020-03-10,252
"21778","China",35.1917,108.8701,2020-03-10,245
"21779","China",24.974,101.487,2020-03-10,174
"21780","China",19.1959,109.7453,2020-03-10,168
"21781","China",26.8154,106.8748,2020-03-10,146
"21782","China",39.3054,117.323,2020-03-10,136
"21783","China",37.5777,112.2922,2020-03-10,133
"21784","China",37.8099,101.0583,2020-03-10,125
"21785","China",22.3,114.2,2020-03-10,120
"21786","China",41.2956,122.6085,2020-03-10,125
"21787","China",43.6661,126.1923,2020-03-10,93
"21788","Czechia",49.8175,15.473,2020-03-10,41
"21789","China",41.1129,85.2401,2020-03-10,76
"21790","China",44.0935,113.9448,2020-03-10,75
"21791","China",37.2692,106.1655,2020-03-10,75
"21792","Taiwan*",23.7,121,2020-03-10,47
"21793","Vietnam",16,108,2020-03-10,31
"21794","Russia",60,90,2020-03-10,20
"21795","China",35.7452,95.9956,2020-03-10,18
"21796","China",22.1667,113.55,2020-03-10,10
"21797","Moldova",47.4116,28.3699,2020-03-10,3
"21798","Bolivia",-16.2902,-63.5887,2020-03-10,0
"21799","Denmark",61.8926,-6.9118,2020-03-10,2
"21800","France",18.0708,-63.0501,2020-03-10,2
"21801","Honduras",15.2,-86.2419,2020-03-10,0
"21802","United Kingdom",49.3723,-2.3644,2020-03-10,1
"21803","Canada",46.5653,-66.4619,2020-03-10,0
"21804","China",31.6927,88.0924,2020-03-10,1
"21805","Congo (Kinshasa)",-4.0383,21.7587,2020-03-10,0
"21806","Cote d'Ivoire",7.54,-5.5471,2020-03-10,0
"21807","France",17.9,-62.8333,2020-03-10,1
"21808","Jamaica",18.1096,-77.2975,2020-03-10,0
"21809","Reunion",-21.1151,55.5364,2020-03-10,0
"21810","Turkey",38.9637,35.2433,2020-03-10,0
"21811","United Kingdom",36.1408,-5.3536,2020-03-10,1
"21812","US",47.6477,-122.6413,2020-03-10,0
"21813","US",38.3105,-121.9018,2020-03-10,0
"21814","US",37.0454,-121.958,2020-03-10,0
"21815","US",38.5025,-122.2654,2020-03-10,0
"21816","US",34.3705,-119.1391,2020-03-10,0
"21817","US",42.4097,-71.8571,2020-03-10,0
"21818","US",33.9191,-84.0167,2020-03-10,0
"21819","US",33.7956,-84.2279,2020-03-10,0
"21820","US",37.5455,-82.7779,2020-03-10,0
"21821","US",33.4502,-84.4803,2020-03-10,0
"21822","US",32.4893,-94.8521,2020-03-10,0
"21823","US",40.2589,-74.124,2020-03-10,0
"21824","US",40.0712,-74.8649,2020-03-10,0
"21825","US",39.9259,-75.1196,2020-03-10,0
"21826","US",40.8568,-74.1285,2020-03-10,0
"21827","US",40.6976,-74.2632,2020-03-10,0
"21828","US",39.6553,-106.8287,2020-03-10,0
"21829","US",40.6956,-105.5943,2020-03-10,0
"21830","US",39.6203,-104.3326,2020-03-10,0
"21831","US",38.5458,-106.9253,2020-03-10,0
"21832","US",41.9879,-88.4016,2020-03-10,0
"21833","US",41.0458,-75.2479,2020-03-10,0
"21834","US",39.9526,-75.1652,2020-03-10,0
"21835","US",36.8508,-76.2859,2020-03-10,0
"21836","US",38.8816,-77.091,2020-03-10,0
"21837","US",38.2042,-77.6078,2020-03-10,0
"21838","US",39.0768,-77.6536,2020-03-10,0
"21839","US",38.7849,-76.8721,2020-03-10,0
"21840","US",41.3912,-95.4778,2020-03-10,0
"21841","US",34.2465,-80.607,2020-03-10,0
"21842","US",32.0575,-111.6661,2020-03-10,0
"21843","US",41.4277,-85.355,2020-03-10,0
"21844","US",39.8522,-77.2865,2020-03-10,0
"21845","US",40.0106,-86.4997,2020-03-10,0
"21846","US",43.0186,-89.5498,2020-03-10,0
"21847","US",44.7509,-92.3814,2020-03-10,0
"21848","US",41.4339,-81.6758,2020-03-10,0
"21849","US",41.2603,-111.9522,2020-03-10,0
"21850","US",43.0279,-73.135,2020-03-10,0
"21851","US",44.8254,-93.7842,2020-03-10,0
"21852","US",26.8946,-81.9098,2020-03-10,0
"21853","US",34.2515,-84.4803,2020-03-10,0
"21854","US",33.1795,-96.493,2020-03-10,0
"21855","US",38.1938,-85.6435,2020-03-10,0
"21856","US",29.6499,-90.1121,2020-03-10,0
"21857","US",40.7909,-121.8474,2020-03-10,0
"21858","US",34.8606,-81.9535,2020-03-10,0
"21859","US",38.4333,-84.3542,2020-03-10,0
"21860","US",41.6699,-91.5984,2020-03-10,0
"21861","US",42.3118,-73.1822,2020-03-10,0
"21862","US",36.1343,-86.822,2020-03-10,0
"21863","US",43.1261,-123.2492,2020-03-10,0
"21864","US",36.9859,-119.2321,2020-03-10,0
"21865","US",39.5839,-76.3637,2020-03-10,0
"21866","US",39.8065,-86.5401,2020-03-10,0
"21867","US",40.7453,-74.0535,2020-03-10,0
"21868","US",38.8454,-94.8521,2020-03-10,0
"21869","US",47.175,-120.9319,2020-03-10,0
"21870","US",27.4799,-82.3452,2020-03-10,0
"21871","US",44.8446,-122.5927,2020-03-10,0
"21872","US",30.5773,-86.6611,2020-03-10,0
"21873","US",34.0132,-85.1479,2020-03-10,0
"21874","US",33.9533,-117.3961,2020-03-10,0
"21875","US",35.1269,-89.9253,2020-03-10,0
"21876","US",38.6103,-90.4125,2020-03-10,0
"21877","US",40.9849,-72.6151,2020-03-10,0
"21878","US",41.8586,-74.3118,2020-03-10,0
"21879","US",29.028,-81.0755,2020-03-10,0
"21880","US",38.9085,-77.2405,2020-03-10,0
"21881","US",42.9931,-71.0498,2020-03-10,0
"21882","US",38.9072,-77.0369,2020-03-10,0
"21883","US",40.229,-75.3879,2020-03-10,0
"21884","US",37.6017,-121.7195,2020-03-10,0
"21885","US",26.1901,-80.3659,2020-03-10,0
"21886","US",26.663,-81.9535,2020-03-10,0
"21887","US",32.8162,-111.2845,2020-03-10,0
"21888","US",41.1489,-73.983,2020-03-10,0
"21889","US",43.0324,-73.936,2020-03-10,0
"21890","US",32.7957,-79.7848,2020-03-10,0
"21891","US",45.7466,-122.5194,2020-03-10,0
"21892","US",33.8999,-84.5641,2020-03-10,0
"21893","US",40.9629,-112.0953,2020-03-10,0
"21894","US",38.9108,-104.4723,2020-03-10,0
"21895","US",21.307,-157.8584,2020-03-10,0
"21896","US",42.3345,-122.7647,2020-03-10,0
"21897","US",47.7425,-123.304,2020-03-10,0
"21898","US",34.3672,-80.5883,2020-03-10,0
"21899","US",42.6953,-121.6142,2020-03-10,0
"21900","US",37.2519,-119.6963,2020-03-10,0
"21901","US",47.0676,-122.1295,2020-03-10,0
"21902","US",36.1593,-95.941,2020-03-10,0
"21903","US",39.2587,-104.9389,2020-03-10,0
"21904","US",41.8882,-71.4774,2020-03-10,0
"21905","US",35.7211,-79.1781,2020-03-10,0
"21906","US",39.9078,-75.3879,2020-03-10,0
"21907","US",41.3148,-96.1951,2020-03-10,0
"21908","US",38.0606,-84.4803,2020-03-10,0
"21909","US",39.8362,-86.1752,2020-03-10,0
"21910","US",42.4672,-71.2874,2020-03-10,0
"21911","US",40.6546,-73.5594,2020-03-10,0
"21912","US",44.9964,-93.0616,2020-03-10,0
"21913","US",40.5608,-119.6035,2020-03-10,0
"21914","US",41.6739,-75.2479,2020-03-10,0
"21915","US",38.7646,-121.9018,2020-03-10,0
"21916","US",37.3541,-121.9552,2020-03-10,0
"21917","US",36.0796,-115.094,2020-03-10,0
"21918","US",29.5693,-95.8143,2020-03-10,0
"21919","US",47.1981,-119.3732,2020-03-10,0
"21920","US",30.769,-86.9824,2020-03-10,0
"21921","US",35.9179,-86.8622,2020-03-10,0
"21922","US",40.7128,-74.006,2020-03-10,0
"21923","US",39.1547,-77.2405,2020-03-10,0
"21924","US",42.3601,-71.0589,2020-03-10,0
"21925","US",39.7392,-104.9903,2020-03-10,0
"21926","US",39.5912,-106.064,2020-03-10,0
"21927","US",40.9263,-74.077,2020-03-10,0
"21928","US",29.7752,-95.3103,2020-03-10,0
"21929","US",37.7749,-122.4194,2020-03-10,0
"21930","US",37.8534,-121.9018,2020-03-10,0
"21931","US",33.7879,-117.8531,2020-03-10,0
"21932","US",42.1767,-71.1449,2020-03-10,0
"21933","US",33.2918,-112.4291,2020-03-10,0
"21934","US",35.8032,-78.5661,2020-03-10,0
"21935","US",41.122,-73.7949,2020-03-10,0
"21936","US",43.9088,-71.826,2020-03-10,0
"21937","US",27.9904,-82.3018,2020-03-10,0
"21938","US",39.0916,-120.8039,2020-03-10,0
"21939","US",37.563,-122.3255,2020-03-10,0
"21940","US",38.578,-122.9888,2020-03-10,0
"21941","US",45.775,-118.7606,2020-03-10,0
"21942","US",33.8034,-84.3963,2020-03-10,0
"21943","US",45.547,-123.1386,2020-03-10,0
"21944","US",48.033,-121.8339,2020-03-10,0
"21945","US",40.745,-123.8695,2020-03-10,0
"21946","US",38.4747,-121.3542,2020-03-10,0
"21947","US",32.7157,-117.1611,2020-03-10,0
"21948","US",36.5761,-120.9876,2020-03-10,0
"21949","US",34.0522,-118.2437,2020-03-10,0
"21950","US",47.6062,-122.3321,2020-03-10,0
"21951","US",41.7377,-87.6976,2020-03-10,0
"21952","US",48.4242,-121.7114,2020-03-10,0
"21953","US",46.8646,-122.7696,2020-03-10,0
"21954","US",48.1976,-122.5795,2020-03-10,0
"21955","US",48.8787,-121.9719,2020-03-10,0
"21956","US",38.0834,-122.7633,2020-03-10,0
"21957","US",38.196,-120.6805,2020-03-10,0
"21958","US",37.5091,-120.9876,2020-03-10,0
"21959","US",36.6066,-120.189,2020-03-10,0
"21960","US",42.632,-70.7829,2020-03-10,0
"21961","US",30.7917,-82.0843,2020-03-10,0
"21962","US",26.07,-81.4279,2020-03-10,0
"21963","US",27.8764,-82.7779,2020-03-10,0
"21964","US",29.7938,-82.4944,2020-03-10,0
"21965","US",30.5927,-81.8224,2020-03-10,0
"21966","US",28.3232,-82.4319,2020-03-10,0
"21967","US",32.7767,-96.797,2020-03-10,0
"21968","US",32.7732,-97.3517,2020-03-10,0
"21969","US",30.3883,-95.6963,2020-03-10,0
"21970","US",40.5726,-74.4927,2020-03-10,0
"21971","US",39.58,-105.2663,2020-03-10,0
"21972","US",45.5146,-122.5863,2020-03-10,0
"21973","US",44.9267,-123.4919,2020-03-10,0
"21974","US",43.8325,-121.2617,2020-03-10,0
"21975","US",42.3334,-88.2668,2020-03-10,0
"21976","US",42.3689,-87.8272,2020-03-10,0
"21977","US",40.4108,-75.2479,2020-03-10,0
"21978","US",37.7772,-77.5161,2020-03-10,0
"21979","US",34.7253,-80.6771,2020-03-10,0
"21980","US",36.4933,-82.3452,2020-03-10,0
"21981","US",39.4638,-86.1345,2020-03-10,0
"21982","US",40.4483,-86.1345,2020-03-10,0
"21983","US",41.6228,-86.3377,2020-03-10,0
"21984","US",42.6712,-97.8722,2020-03-10,0
"21985","US",40.8685,-81.2519,2020-03-10,0
"21986","US",45.3293,-93.2197,2020-03-10,0
"21987","US",43.9952,-92.3814,2020-03-10,0
"21988","US",40.8298,-110.9984,2020-03-10,0
"21989","US",41.256,-73.3709,2020-03-10,0
"21990","US",41.7866,-73.2765,2020-03-10,0
"21991","US",29.9511,-90.0715,2020-03-10,0
"21992","US",43.8901,-102.2548,2020-03-10,0
"21993","US",44.4797,-98.2213,2020-03-10,0
"21994","US",43.0985,-98.3965,2020-03-10,0
"21995","US",43.7242,-98.2213,2020-03-10,0
"21996","US",43.6632,-96.8351,2020-03-10,0
"21997","US",42.9815,-97.8722,2020-03-10,0
"21998","US",33.8837,-106.7235,2020-03-10,0
"21999","US",35.0178,-106.6291,2020-03-10,0
"22000","US",42.5922,-83.3362,2020-03-10,0
"22001","US",42.2791,-83.3362,2020-03-10,0
"22002","US",39.5393,-75.6674,2020-03-10,0
"22003","Cuba",22,-80,2020-03-10,0
"22004","Guyana",5,-58.75,2020-03-10,0
"22005","Australia",-35.4735,149.0124,2020-03-10,0
"22006","United Kingdom",55.3781,-3.436,2020-03-10,382
"22007","Kazakhstan",48.0196,66.9237,2020-03-10,0
"22008","France",-17.6797,149.4068,2020-03-10,0
"22009","Cayman Islands",19.3133,-81.2546,2020-03-10,0
"22010","Guadeloupe",16.265,-61.551,2020-03-10,0
"22011","Canada",53.7609,-98.8139,2020-03-10,0
"22012","Canada",52.9399,-106.4509,2020-03-10,0
"22013","Ethiopia",9.145,40.4897,2020-03-10,0
"22014","Sudan",12.8628,30.2176,2020-03-10,0
"22015","Guinea",9.9456,-9.6966,2020-03-10,0
"22016","Aruba",12.5211,-69.9683,2020-03-10,0
"22017","Canada",37.6489,-122.6655,2020-03-10,0
"22018","Kenya",-0.0236,37.9062,2020-03-10,0
"22019","Antigua and Barbuda",17.0608,-61.7964,2020-03-10,0
"22020","US",32.3182,-86.9023,2020-03-10,0
"22021","Uruguay",-32.5228,-55.7658,2020-03-10,0
"22022","Ghana",7.9465,-1.0232,2020-03-10,0
"22023","US",18.2208,-66.5901,2020-03-10,0
"22024","Jersey",49.19,-2.11,2020-03-10,0
"22025","Namibia",-22.9576,18.4904,2020-03-10,0
"22026","Seychelles",-4.6796,55.492,2020-03-10,0
"22027","Trinidad and Tobago",10.6918,-61.2225,2020-03-10,0
"22028","Venezuela",6.4238,-66.5897,2020-03-10,0
"22029","Curacao",12.1696,-68.99,2020-03-10,0
"22030","Eswatini",-26.5225,31.4659,2020-03-10,0
"22031","Gabon",-0.8037,11.6094,2020-03-10,0
"22032","Guatemala",15.7835,-90.2308,2020-03-10,0
"22033","Guernsey",49.45,-2.58,2020-03-10,0
"22034","Mauritania",21.0079,10.9408,2020-03-10,0
"22035","Rwanda",-1.9403,29.8739,2020-03-10,0
"22036","Saint Lucia",13.9094,-60.9789,2020-03-10,0
"22037","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-10,0
"22038","Suriname",3.9193,-56.0278,2020-03-10,0
"22039","US",18.3358,-64.8963,2020-03-10,0
"22040","occupied Palestinian territory",31.9522,35.2332,2020-03-10,0
"22041","France",3.9339,-53.1258,2020-03-10,5
"22042","US",13.4443,144.7937,2020-03-10,0
"22043","Kosovo",42.6026,20.903,2020-03-10,0
"22044","Canada",53.1355,-57.6604,2020-03-10,0
"22045","Canada",46.5107,-63.4168,2020-03-10,0
"22046","Central African Republic",6.6111,20.9394,2020-03-10,0
"22047","Congo (Brazzaville)",-4.0383,21.7587,2020-03-10,0
"22048","Equatorial Guinea",1.5,10,2020-03-10,0
"22049","France",-12.8275,45.1662,2020-03-10,0
"22050","Uzbekistan",41.3775,64.5853,2020-03-10,0
"22051","Thailand",15,101,2020-03-11,59
"22052","Japan",36,138,2020-03-11,639
"22053","Singapore",1.2833,103.8333,2020-03-11,178
"22054","Nepal",28.1667,84.25,2020-03-11,1
"22055","Malaysia",2.5,112.5,2020-03-11,149
"22056","Canada",49.2827,-123.1207,2020-03-11,39
"22057","Australia",-33.8688,151.2093,2020-03-11,65
"22058","Australia",-37.8136,144.9631,2020-03-11,21
"22059","Australia",-28.0167,153.4,2020-03-11,20
"22060","Cambodia",11.55,104.9167,2020-03-11,3
"22061","Sri Lanka",7,81,2020-03-11,2
"22062","Germany",51,9,2020-03-11,1908
"22063","Finland",64,26,2020-03-11,59
"22064","United Arab Emirates",24,54,2020-03-11,74
"22065","Philippines",13,122,2020-03-11,49
"22066","India",21,78,2020-03-11,62
"22067","Italy",43,12,2020-03-11,12462
"22068","Sweden",63,16,2020-03-11,500
"22069","Spain",40,-4,2020-03-11,2277
"22070","Australia",-34.9285,138.6007,2020-03-11,9
"22071","Belgium",50.8333,4,2020-03-11,314
"22072","Egypt",26,30,2020-03-11,60
"22073","Australia",35.4437,139.638,2020-03-11,0
"22074","Lebanon",33.8547,35.8623,2020-03-11,61
"22075","Iraq",33,44,2020-03-11,71
"22076","Oman",21,57,2020-03-11,18
"22077","Afghanistan",33,65,2020-03-11,7
"22078","Bahrain",26.0275,50.55,2020-03-11,195
"22079","Kuwait",29.5,47.75,2020-03-11,72
"22080","Algeria",28.0339,1.6596,2020-03-11,20
"22081","Croatia",45.1,15.2,2020-03-11,19
"22082","Switzerland",46.8182,8.2275,2020-03-11,652
"22083","Austria",47.5162,14.5501,2020-03-11,246
"22084","Israel",31,35,2020-03-11,109
"22085","Pakistan",30.3753,69.3451,2020-03-11,19
"22086","Brazil",-14.235,-51.9253,2020-03-11,38
"22087","Georgia",42.3154,43.3569,2020-03-11,24
"22088","Greece",39.0742,21.8243,2020-03-11,99
"22089","North Macedonia",41.6086,21.7453,2020-03-11,7
"22090","Norway",60.472,8.4689,2020-03-11,598
"22091","Romania",45.9432,24.9668,2020-03-11,45
"22092","Estonia",58.5953,25.0136,2020-03-11,16
"22093","Netherlands",52.1326,5.2913,2020-03-11,503
"22094","San Marino",43.9424,12.4578,2020-03-11,62
"22095","Belarus",53.7098,27.9534,2020-03-11,9
"22096","Iceland",64.9631,-19.0208,2020-03-11,85
"22097","Lithuania",55.1694,23.8813,2020-03-11,3
"22098","Mexico",23.6345,-102.5528,2020-03-11,8
"22099","New Zealand",-40.9006,174.886,2020-03-11,5
"22100","Nigeria",9.082,8.6753,2020-03-11,2
"22101","Australia",-31.9505,115.8605,2020-03-11,9
"22102","Ireland",53.1424,-7.6921,2020-03-11,43
"22103","Luxembourg",49.8153,6.1296,2020-03-11,7
"22104","Monaco",43.7333,7.4167,2020-03-11,1
"22105","Qatar",25.3548,51.1839,2020-03-11,262
"22106","Ecuador",-1.8312,-78.1834,2020-03-11,17
"22107","Azerbaijan",40.1431,47.5769,2020-03-11,11
"22108","Armenia",40.0691,45.0382,2020-03-11,1
"22109","Dominican Republic",18.7357,-70.1627,2020-03-11,5
"22110","Indonesia",-0.7893,113.9213,2020-03-11,34
"22111","Portugal",39.3999,-8.2245,2020-03-11,59
"22112","Andorra",42.5063,1.5218,2020-03-11,1
"22113","Australia",-41.4545,145.9707,2020-03-11,3
