"","Country","Lat","Long","date","val","diff","Countr_id"
"3487","Liechtenstein",47.14,9.55,2020-03-06,1,2,83
"3488","Poland",51.9194,19.1451,2020-03-06,5,2,110
"3489","Tunisia",34,9,2020-03-06,1,2,138
"3490","Bosnia and Herzegovina",43.9159,17.6791,2020-03-06,2,1,18
"3491","Slovenia",46.1512,14.9955,2020-03-06,7,1,126
"3492","South Africa",-30.5595,22.9375,2020-03-06,1,1,127
"3493","Bhutan",27.5142,90.4336,2020-03-06,1,0,16
"3494","Cameroon",3.848,11.5021,2020-03-06,1,0,24
"3495","Colombia",4.5709,-74.2973,2020-03-06,1,0,30
"3496","Costa Rica",9.7489,-83.7534,2020-03-06,1,0,33
"3497","Peru",-9.19,-75.0152,2020-03-06,1,0,108
"3498","Serbia",44.0165,21.0059,2020-03-06,1,0,122
"3499","Slovakia",48.669,19.699,2020-03-06,1,0,125
"3500","Togo",8.6195,0.8248,2020-03-06,1,0,136
"3501","Canada",51.2538,-85.3232,2020-03-06,25,40,25
"3502","Canada",53.9333,-116.5765,2020-03-06,1,40,25
"3503","Canada",52.9399,-73.5491,2020-03-06,2,40,25
"3504","US",35.4437,139.638,2020-03-06,45,44,144
"3505","Holy See",41.9029,12.4534,2020-03-06,1,0,61
"3506","China",30.9756,112.2707,2020-03-06,67592,44,29
"3507","Iran",32,53,2020-03-06,4747,16,67
"3508","Korea, South",36,128,2020-03-06,6593,44,78
"3509","France",46.2276,2.2137,2020-03-06,653,42,50
"3510","China",23.3417,113.4244,2020-03-06,1352,44,29
"3511","China",33.882,113.614,2020-03-06,1272,44,29
"3512","China",29.1832,120.0934,2020-03-06,1215,44,29
"3513","China",27.6104,111.7088,2020-03-06,1018,44,29
"3514","China",31.8257,117.2264,2020-03-06,990,44,29
"3515","China",27.614,115.7221,2020-03-06,935,44,29
"3516","China",36.3427,118.1498,2020-03-06,758,44,29
"3517","Cruise Ship",35.4437,139.638,2020-03-06,696,28,36
"3518","China",32.9711,119.455,2020-03-06,631,44,29
"3519","China",30.0572,107.874,2020-03-06,576,44,29
"3520","China",30.6171,102.7103,2020-03-06,539,44,29
"3521","China",47.862,127.7615,2020-03-06,481,44,29
"3522","Denmark",56.2639,9.5018,2020-03-06,23,8,41
"3523","China",40.1824,116.4142,2020-03-06,422,44,29
"3524","China",31.202,121.4491,2020-03-06,342,44,29
"3525","China",39.549,116.1306,2020-03-06,318,44,29
"3526","China",26.0789,117.9874,2020-03-06,296,44,29
"3527","China",23.8298,108.7881,2020-03-06,252,44,29
"3528","China",35.1917,108.8701,2020-03-06,245,44,29
"3529","China",24.974,101.487,2020-03-06,174,44,29
"3530","China",19.1959,109.7453,2020-03-06,168,44,29
"3531","China",26.8154,106.8748,2020-03-06,146,44,29
"3532","China",39.3054,117.323,2020-03-06,136,44,29
"3533","China",37.5777,112.2922,2020-03-06,133,44,29
"3534","China",37.8099,101.0583,2020-03-06,119,44,29
"3535","China",22.3,114.2,2020-03-06,107,44,29
"3536","China",41.2956,122.6085,2020-03-06,125,44,29
"3537","China",43.6661,126.1923,2020-03-06,93,44,29
"3538","Czechia",49.8175,15.473,2020-03-06,18,5,40
"3539","China",41.1129,85.2401,2020-03-06,76,44,29
"3540","China",44.0935,113.9448,2020-03-06,75,44,29
"3541","China",37.2692,106.1655,2020-03-06,75,44,29
"3542","Taiwan*",23.7,121,2020-03-06,45,44,134
"3543","Vietnam",16,108,2020-03-06,16,43,147
"3544","Russia",60,90,2020-03-06,13,35,115
"3545","China",35.7452,95.9956,2020-03-06,18,44,29
"3546","China",22.1667,113.55,2020-03-06,10,44,29
"3547","Denmark",61.8926,-6.9118,2020-03-06,1,8,41
"3548","China",31.6927,88.0924,2020-03-06,1,44,29
"3549","France",17.9,-62.8333,2020-03-06,3,42,50
"3550","United Kingdom",36.1408,-5.3536,2020-03-06,1,35,142
"3551","US",34.0132,-85.1479,2020-03-06,1,44,144
"3552","US",37.6017,-121.7195,2020-03-06,1,44,144
"3553","US",41.8882,-71.4774,2020-03-06,2,44,144
"3554","US",35.7211,-79.1781,2020-03-06,1,44,144
"3555","US",39.9078,-75.3879,2020-03-06,1,44,144
"3556","US",41.3148,-96.1951,2020-03-06,1,44,144
"3557","US",38.0606,-84.4803,2020-03-06,1,44,144
"3558","US",39.8362,-86.1752,2020-03-06,1,44,144
"3559","US",42.4672,-71.2874,2020-03-06,1,44,144
"3560","US",40.6546,-73.5594,2020-03-06,1,44,144
"3561","US",44.9964,-93.0616,2020-03-06,1,44,144
"3562","US",40.5608,-119.6035,2020-03-06,1,44,144
"3563","US",41.6739,-75.2479,2020-03-06,1,44,144
"3564","US",38.7646,-121.9018,2020-03-06,1,44,144
"3565","US",37.3541,-121.9552,2020-03-06,20,44,144
"3566","US",36.0796,-115.094,2020-03-06,1,44,144
"3567","US",29.5693,-95.8143,2020-03-06,1,44,144
"3568","US",47.1981,-119.3732,2020-03-06,1,44,144
"3569","US",30.769,-86.9824,2020-03-06,1,44,144
"3570","US",35.9179,-86.8622,2020-03-06,1,44,144
"3571","US",40.7128,-74.006,2020-03-06,11,44,144
"3572","US",39.1547,-77.2405,2020-03-06,3,44,144
"3573","US",42.3601,-71.0589,2020-03-06,3,44,144
"3574","US",39.7392,-104.9903,2020-03-06,2,44,144
"3575","US",39.5912,-106.064,2020-03-06,1,44,144
"3576","US",40.9263,-74.077,2020-03-06,2,44,144
"3577","US",29.7752,-95.3103,2020-03-06,3,44,144
"3578","US",37.7749,-122.4194,2020-03-06,2,44,144
"3579","US",37.8534,-121.9018,2020-03-06,3,44,144
"3580","US",33.7879,-117.8531,2020-03-06,3,44,144
"3581","US",42.1767,-71.1449,2020-03-06,2,44,144
"3582","US",33.2918,-112.4291,2020-03-06,2,44,144
"3583","US",35.8032,-78.5661,2020-03-06,1,44,144
"3584","US",41.122,-73.7949,2020-03-06,19,44,144
"3585","US",43.9088,-71.826,2020-03-06,2,44,144
"3586","US",27.9904,-82.3018,2020-03-06,2,44,144
"3587","US",39.0916,-120.8039,2020-03-06,5,44,144
"3588","US",37.563,-122.3255,2020-03-06,2,44,144
"3589","US",38.578,-122.9888,2020-03-06,1,44,144
"3590","US",45.775,-118.7606,2020-03-06,1,44,144
"3591","US",33.8034,-84.3963,2020-03-06,2,44,144
"3592","US",45.547,-123.1386,2020-03-06,2,44,144
"3593","US",48.033,-121.8339,2020-03-06,19,44,144
"3594","US",40.745,-123.8695,2020-03-06,1,44,144
"3595","US",38.4747,-121.3542,2020-03-06,2,44,144
"3596","US",32.7157,-117.1611,2020-03-06,3,44,144
"3597","US",36.5761,-120.9876,2020-03-06,2,44,144
"3598","US",34.0522,-118.2437,2020-03-06,13,44,144
"3599","US",47.6062,-122.3321,2020-03-06,58,44,144
"3600","US",41.7377,-87.6976,2020-03-06,5,44,144
"3601","United Kingdom",55.3781,-3.436,2020-03-06,163,35,142
"3602","Thailand",15,101,2020-03-07,50,45,135
"3603","Japan",36,138,2020-03-07,461,45,73
"3604","Singapore",1.2833,103.8333,2020-03-07,138,44,124
"3605","Nepal",28.1667,84.25,2020-03-07,1,42,97
"3606","Malaysia",2.5,112.5,2020-03-07,93,42,86
"3607","Canada",49.2827,-123.1207,2020-03-07,21,41,25
"3608","Australia",-33.8688,151.2093,2020-03-07,28,41,9
"3609","Australia",-37.8136,144.9631,2020-03-07,11,41,9
"3610","Australia",-28.0167,153.4,2020-03-07,13,41,9
"3611","Cambodia",11.55,104.9167,2020-03-07,1,40,23
"3612","Sri Lanka",7,81,2020-03-07,1,40,129
"3613","Germany",51,9,2020-03-07,799,40,53
"3614","Finland",64,26,2020-03-07,15,38,49
"3615","United Arab Emirates",24,54,2020-03-07,45,38,141
"3616","Philippines",13,122,2020-03-07,6,37,109
"3617","India",21,78,2020-03-07,34,37,65
"3618","Italy",43,12,2020-03-07,5883,36,71
"3619","Sweden",63,16,2020-03-07,161,36,132
"3620","Spain",40,-4,2020-03-07,500,35,128
"3621","Australia",-34.9285,138.6007,2020-03-07,7,41,9
"3622","Belgium",50.8333,4,2020-03-07,169,32,15
"3623","Egypt",26,30,2020-03-07,15,22,44
"3624","Lebanon",33.8547,35.8623,2020-03-07,22,15,82
"3625","Iraq",33,44,2020-03-07,54,12,68
"3626","Oman",21,57,2020-03-07,16,12,104
"3627","Afghanistan",33,65,2020-03-07,1,12,1
"3628","Bahrain",26.0275,50.55,2020-03-07,85,12,12
"3629","Kuwait",29.5,47.75,2020-03-07,61,12,80
"3630","Algeria",28.0339,1.6596,2020-03-07,17,11,3
"3631","Croatia",45.1,15.2,2020-03-07,12,11,35
"3632","Switzerland",46.8182,8.2275,2020-03-07,268,11,133
"3633","Austria",47.5162,14.5501,2020-03-07,79,11,10
"3634","Israel",31,35,2020-03-07,43,15,70
"3635","Pakistan",30.3753,69.3451,2020-03-07,6,10,105
"3636","Brazil",-14.235,-51.9253,2020-03-07,13,10,19
"3637","Georgia",42.3154,43.3569,2020-03-07,4,10,52
"3638","Greece",39.0742,21.8243,2020-03-07,46,10,55
"3639","North Macedonia",41.6086,21.7453,2020-03-07,3,10,101
"3640","Norway",60.472,8.4689,2020-03-07,147,10,102
"3641","Romania",45.9432,24.9668,2020-03-07,9,10,114
"3642","Estonia",58.5953,25.0136,2020-03-07,10,9,46
"3643","Netherlands",52.1326,5.2913,2020-03-07,188,9,98
"3644","San Marino",43.9424,12.4578,2020-03-07,23,9,119
"3645","Belarus",53.7098,27.9534,2020-03-07,6,8,14
"3646","Iceland",64.9631,-19.0208,2020-03-07,50,8,64
"3647","Lithuania",55.1694,23.8813,2020-03-07,1,8,84
"3648","Mexico",23.6345,-102.5528,2020-03-07,6,8,91
"3649","New Zealand",-40.9006,174.886,2020-03-07,5,8,99
"3650","Nigeria",9.082,8.6753,2020-03-07,1,8,100
"3651","Australia",-31.9505,115.8605,2020-03-07,3,41,9
"3652","Ireland",53.1424,-7.6921,2020-03-07,18,7,69
"3653","Luxembourg",49.8153,6.1296,2020-03-07,2,7,85
"3654","Monaco",43.7333,7.4167,2020-03-07,1,7,93
"3655","Qatar",25.3548,51.1839,2020-03-07,8,7,112
"3656","Ecuador",-1.8312,-78.1834,2020-03-07,13,6,43
"3657","Azerbaijan",40.1431,47.5769,2020-03-07,9,6,11
"3658","Armenia",40.0691,45.0382,2020-03-07,1,6,7
"3659","Dominican Republic",18.7357,-70.1627,2020-03-07,2,6,42
"3660","Indonesia",-0.7893,113.9213,2020-03-07,4,5,66
"3661","Portugal",39.3999,-8.2245,2020-03-07,20,5,111
"3662","Andorra",42.5063,1.5218,2020-03-07,1,5,4
"3663","Australia",-41.4545,145.9707,2020-03-07,1,41,9
"3664","Latvia",56.8796,24.6032,2020-03-07,1,5,81
"3665","Morocco",31.7917,-7.0926,2020-03-07,2,5,95
"3666","Saudi Arabia",24,45,2020-03-07,5,5,120
"3667","Senegal",14.4974,-14.4524,2020-03-07,4,5,121
"3668","Argentina",-38.4161,-63.6167,2020-03-07,8,4,6
"3669","Chile",-35.6751,-71.543,2020-03-07,4,4,28
"3670","Jordan",31.24,36.51,2020-03-07,1,4,75
"3671","Ukraine",48.3794,31.1656,2020-03-07,1,4,140
"3672","Hungary",47.1625,19.5033,2020-03-07,4,3,63
"3673","Liechtenstein",47.14,9.55,2020-03-07,1,3,83
"3674","Poland",51.9194,19.1451,2020-03-07,5,3,110
"3675","Tunisia",34,9,2020-03-07,1,3,138
"3676","Bosnia and Herzegovina",43.9159,17.6791,2020-03-07,3,2,18
"3677","Slovenia",46.1512,14.9955,2020-03-07,7,2,126
"3678","South Africa",-30.5595,22.9375,2020-03-07,1,2,127
"3679","Bhutan",27.5142,90.4336,2020-03-07,1,1,16
"3680","Cameroon",3.848,11.5021,2020-03-07,1,1,24
"3681","Colombia",4.5709,-74.2973,2020-03-07,1,1,30
"3682","Costa Rica",9.7489,-83.7534,2020-03-07,1,1,33
"3683","Peru",-9.19,-75.0152,2020-03-07,1,1,108
"3684","Serbia",44.0165,21.0059,2020-03-07,1,1,122
"3685","Slovakia",48.669,19.699,2020-03-07,1,1,125
"3686","Togo",8.6195,0.8248,2020-03-07,1,1,136
"3687","Malta",35.9375,14.3754,2020-03-07,3,0,88
"3688","Martinique",14.6415,-61.0242,2020-03-07,2,0,89
"3689","Canada",51.2538,-85.3232,2020-03-07,28,41,25
"3690","Canada",53.9333,-116.5765,2020-03-07,2,41,25
"3691","Canada",52.9399,-73.5491,2020-03-07,3,41,25
"3692","US",35.4437,139.638,2020-03-07,45,45,144
"3693","US",37.6489,-122.6655,2020-03-07,21,45,144
"3694","Holy See",41.9029,12.4534,2020-03-07,1,1,61
"3695","China",30.9756,112.2707,2020-03-07,67666,45,29
"3696","Iran",32,53,2020-03-07,5823,17,67
"3697","Korea, South",36,128,2020-03-07,7041,45,78
"3698","France",46.2276,2.2137,2020-03-07,949,43,50
"3699","China",23.3417,113.4244,2020-03-07,1352,45,29
"3700","China",33.882,113.614,2020-03-07,1272,45,29
"3701","China",29.1832,120.0934,2020-03-07,1215,45,29
"3702","China",27.6104,111.7088,2020-03-07,1018,45,29
"3703","China",31.8257,117.2264,2020-03-07,990,45,29
"3704","China",27.614,115.7221,2020-03-07,935,45,29
"3705","China",36.3427,118.1498,2020-03-07,758,45,29
"3706","Cruise Ship",35.4437,139.638,2020-03-07,696,29,36
"3707","China",32.9711,119.455,2020-03-07,631,45,29
"3708","China",30.0572,107.874,2020-03-07,576,45,29
"3709","China",30.6171,102.7103,2020-03-07,539,45,29
"3710","China",47.862,127.7615,2020-03-07,481,45,29
"3711","Denmark",56.2639,9.5018,2020-03-07,23,9,41
"3712","China",40.1824,116.4142,2020-03-07,426,45,29
"3713","China",31.202,121.4491,2020-03-07,342,45,29
"3714","China",39.549,116.1306,2020-03-07,318,45,29
"3715","China",26.0789,117.9874,2020-03-07,296,45,29
"3716","China",23.8298,108.7881,2020-03-07,252,45,29
"3717","China",35.1917,108.8701,2020-03-07,245,45,29
"3718","China",24.974,101.487,2020-03-07,174,45,29
"3719","China",19.1959,109.7453,2020-03-07,168,45,29
"3720","China",26.8154,106.8748,2020-03-07,146,45,29
"3721","China",39.3054,117.323,2020-03-07,136,45,29
"3722","China",37.5777,112.2922,2020-03-07,133,45,29
"3723","China",37.8099,101.0583,2020-03-07,120,45,29
"3724","China",22.3,114.2,2020-03-07,108,45,29
"3725","China",41.2956,122.6085,2020-03-07,125,45,29
"3726","China",43.6661,126.1923,2020-03-07,93,45,29
"3727","Czechia",49.8175,15.473,2020-03-07,19,6,40
"3728","China",41.1129,85.2401,2020-03-07,76,45,29
"3729","China",44.0935,113.9448,2020-03-07,75,45,29
"3730","China",37.2692,106.1655,2020-03-07,75,45,29
"3731","Taiwan*",23.7,121,2020-03-07,45,45,134
"3732","Vietnam",16,108,2020-03-07,18,44,147
"3733","Russia",60,90,2020-03-07,13,36,115
"3734","China",35.7452,95.9956,2020-03-07,18,45,29
"3735","China",22.1667,113.55,2020-03-07,10,45,29
"3736","Denmark",61.8926,-6.9118,2020-03-07,1,9,41
"3737","China",31.6927,88.0924,2020-03-07,1,45,29
"3738","France",17.9,-62.8333,2020-03-07,3,43,50
"3739","United Kingdom",36.1408,-5.3536,2020-03-07,1,36,142
"3740","US",34.0132,-85.1479,2020-03-07,1,45,144
"3741","US",37.6017,-121.7195,2020-03-07,2,45,144
"3742","US",26.1901,-80.3659,2020-03-07,2,45,144
"3743","US",26.663,-81.9535,2020-03-07,2,45,144
"3744","US",32.8162,-111.2845,2020-03-07,2,45,144
"3745","US",41.1489,-73.983,2020-03-07,2,45,144
"3746","US",43.0324,-73.936,2020-03-07,2,45,144
"3747","US",32.7957,-79.7848,2020-03-07,1,45,144
"3748","US",45.7466,-122.5194,2020-03-07,1,45,144
"3749","US",33.8999,-84.5641,2020-03-07,1,45,144
"3750","US",40.9629,-112.0953,2020-03-07,1,45,144
"3751","US",38.9108,-104.4723,2020-03-07,1,45,144
"3752","US",21.307,-157.8584,2020-03-07,1,45,144
"3753","US",42.3345,-122.7647,2020-03-07,1,45,144
"3754","US",47.7425,-123.304,2020-03-07,1,45,144
"3755","US",34.3672,-80.5883,2020-03-07,1,45,144
"3756","US",42.6953,-121.6142,2020-03-07,1,45,144
"3757","US",37.2519,-119.6963,2020-03-07,1,45,144
"3758","US",47.0676,-122.1295,2020-03-07,1,45,144
"3759","US",36.1593,-95.941,2020-03-07,1,45,144
"3760","US",39.2587,-104.9389,2020-03-07,3,45,144
"3761","US",41.8882,-71.4774,2020-03-07,3,45,144
"3762","US",35.7211,-79.1781,2020-03-07,1,45,144
"3763","US",39.9078,-75.3879,2020-03-07,1,45,144
"3764","US",41.3148,-96.1951,2020-03-07,1,45,144
"3765","US",38.0606,-84.4803,2020-03-07,1,45,144
"3766","US",39.8362,-86.1752,2020-03-07,1,45,144
"3767","US",42.4672,-71.2874,2020-03-07,1,45,144
"3768","US",40.6546,-73.5594,2020-03-07,4,45,144
"3769","US",44.9964,-93.0616,2020-03-07,1,45,144
"3770","US",40.5608,-119.6035,2020-03-07,1,45,144
"3771","US",41.6739,-75.2479,2020-03-07,1,45,144
"3772","US",38.7646,-121.9018,2020-03-07,1,45,144
"3773","US",37.3541,-121.9552,2020-03-07,32,45,144
"3774","US",36.0796,-115.094,2020-03-07,1,45,144
"3775","US",29.5693,-95.8143,2020-03-07,3,45,144
"3776","US",47.1981,-119.3732,2020-03-07,1,45,144
"3777","US",30.769,-86.9824,2020-03-07,1,45,144
"3778","US",35.9179,-86.8622,2020-03-07,1,45,144
"3779","US",40.7128,-74.006,2020-03-07,11,45,144
"3780","US",39.1547,-77.2405,2020-03-07,3,45,144
"3781","US",42.3601,-71.0589,2020-03-07,3,45,144
"3782","US",39.7392,-104.9903,2020-03-07,2,45,144
"3783","US",39.5912,-106.064,2020-03-07,1,45,144
"3784","US",40.9263,-74.077,2020-03-07,4,45,144
"3785","US",29.7752,-95.3103,2020-03-07,5,45,144
"3786","US",37.7749,-122.4194,2020-03-07,9,45,144
"3787","US",37.8534,-121.9018,2020-03-07,3,45,144
"3788","US",33.7879,-117.8531,2020-03-07,3,45,144
"3789","US",42.1767,-71.1449,2020-03-07,2,45,144
"3790","US",33.2918,-112.4291,2020-03-07,2,45,144
"3791","US",35.8032,-78.5661,2020-03-07,1,45,144
"3792","US",41.122,-73.7949,2020-03-07,57,45,144
"3793","US",43.9088,-71.826,2020-03-07,2,45,144
"3794","US",27.9904,-82.3018,2020-03-07,2,45,144
"3795","US",39.0916,-120.8039,2020-03-07,5,45,144
"3796","US",37.563,-122.3255,2020-03-07,2,45,144
"3797","US",38.578,-122.9888,2020-03-07,1,45,144
"3798","US",45.775,-118.7606,2020-03-07,1,45,144
"3799","US",33.8034,-84.3963,2020-03-07,3,45,144
"3800","US",45.547,-123.1386,2020-03-07,3,45,144
"3801","US",48.033,-121.8339,2020-03-07,27,45,144
"3802","US",40.745,-123.8695,2020-03-07,1,45,144
"3803","US",38.4747,-121.3542,2020-03-07,2,45,144
"3804","US",32.7157,-117.1611,2020-03-07,3,45,144
"3805","US",36.5761,-120.9876,2020-03-07,2,45,144
"3806","US",34.0522,-118.2437,2020-03-07,14,45,144
"3807","US",47.6062,-122.3321,2020-03-07,71,45,144
"3808","US",41.7377,-87.6976,2020-03-07,6,45,144
"3809","United Kingdom",55.3781,-3.436,2020-03-07,206,36,142
"3810","France",3.9339,-53.1258,2020-03-07,5,43,50
"3811","Thailand",15,101,2020-03-08,50,46,135
"3812","Japan",36,138,2020-03-08,502,46,73
"3813","Singapore",1.2833,103.8333,2020-03-08,150,45,124
"3814","Nepal",28.1667,84.25,2020-03-08,1,43,97
"3815","Malaysia",2.5,112.5,2020-03-08,99,43,86
"3816","Canada",49.2827,-123.1207,2020-03-08,27,42,25
"3817","Australia",-33.8688,151.2093,2020-03-08,38,42,9
"3818","Australia",-37.8136,144.9631,2020-03-08,11,42,9
"3819","Australia",-28.0167,153.4,2020-03-08,15,42,9
"3820","Cambodia",11.55,104.9167,2020-03-08,2,41,23
"3821","Sri Lanka",7,81,2020-03-08,1,41,129
"3822","Germany",51,9,2020-03-08,1040,41,53
"3823","Finland",64,26,2020-03-08,23,39,49
"3824","United Arab Emirates",24,54,2020-03-08,45,39,141
"3825","Philippines",13,122,2020-03-08,10,38,109
"3826","India",21,78,2020-03-08,39,38,65
"3827","Italy",43,12,2020-03-08,7375,37,71
"3828","Sweden",63,16,2020-03-08,203,37,132
"3829","Spain",40,-4,2020-03-08,673,36,128
"3830","Australia",-34.9285,138.6007,2020-03-08,7,42,9
"3831","Belgium",50.8333,4,2020-03-08,200,33,15
"3832","Egypt",26,30,2020-03-08,49,23,44
"3833","Lebanon",33.8547,35.8623,2020-03-08,32,16,82
"3834","Iraq",33,44,2020-03-08,60,13,68
"3835","Oman",21,57,2020-03-08,16,13,104
"3836","Afghanistan",33,65,2020-03-08,4,13,1
"3837","Bahrain",26.0275,50.55,2020-03-08,85,13,12
"3838","Kuwait",29.5,47.75,2020-03-08,64,13,80
"3839","Algeria",28.0339,1.6596,2020-03-08,19,12,3
"3840","Croatia",45.1,15.2,2020-03-08,12,12,35
"3841","Switzerland",46.8182,8.2275,2020-03-08,337,12,133
"3842","Austria",47.5162,14.5501,2020-03-08,104,12,10
"3843","Israel",31,35,2020-03-08,61,16,70
"3844","Pakistan",30.3753,69.3451,2020-03-08,6,11,105
"3845","Brazil",-14.235,-51.9253,2020-03-08,20,11,19
"3846","Georgia",42.3154,43.3569,2020-03-08,13,11,52
"3847","Greece",39.0742,21.8243,2020-03-08,73,11,55
"3848","North Macedonia",41.6086,21.7453,2020-03-08,3,11,101
"3849","Norway",60.472,8.4689,2020-03-08,176,11,102
"3850","Romania",45.9432,24.9668,2020-03-08,15,11,114
"3851","Estonia",58.5953,25.0136,2020-03-08,10,10,46
"3852","Netherlands",52.1326,5.2913,2020-03-08,265,10,98
"3853","San Marino",43.9424,12.4578,2020-03-08,36,10,119
"3854","Belarus",53.7098,27.9534,2020-03-08,6,9,14
"3855","Iceland",64.9631,-19.0208,2020-03-08,50,9,64
"3856","Lithuania",55.1694,23.8813,2020-03-08,1,9,84
"3857","Mexico",23.6345,-102.5528,2020-03-08,7,9,91
"3858","New Zealand",-40.9006,174.886,2020-03-08,5,9,99
"3859","Nigeria",9.082,8.6753,2020-03-08,1,9,100
"3860","Australia",-31.9505,115.8605,2020-03-08,3,42,9
"3861","Ireland",53.1424,-7.6921,2020-03-08,19,8,69
"3862","Luxembourg",49.8153,6.1296,2020-03-08,3,8,85
"3863","Monaco",43.7333,7.4167,2020-03-08,1,8,93
"3864","Qatar",25.3548,51.1839,2020-03-08,15,8,112
"3865","Ecuador",-1.8312,-78.1834,2020-03-08,14,7,43
"3866","Azerbaijan",40.1431,47.5769,2020-03-08,9,7,11
"3867","Armenia",40.0691,45.0382,2020-03-08,1,7,7
"3868","Dominican Republic",18.7357,-70.1627,2020-03-08,5,7,42
"3869","Indonesia",-0.7893,113.9213,2020-03-08,6,6,66
"3870","Portugal",39.3999,-8.2245,2020-03-08,30,6,111
"3871","Andorra",42.5063,1.5218,2020-03-08,1,6,4
"3872","Australia",-41.4545,145.9707,2020-03-08,2,42,9
"3873","Latvia",56.8796,24.6032,2020-03-08,2,6,81
"3874","Morocco",31.7917,-7.0926,2020-03-08,2,6,95
"3875","Saudi Arabia",24,45,2020-03-08,11,6,120
"3876","Senegal",14.4974,-14.4524,2020-03-08,4,6,121
"3877","Argentina",-38.4161,-63.6167,2020-03-08,12,5,6
"3878","Chile",-35.6751,-71.543,2020-03-08,8,5,28
"3879","Jordan",31.24,36.51,2020-03-08,1,5,75
"3880","Ukraine",48.3794,31.1656,2020-03-08,1,5,140
"3881","Hungary",47.1625,19.5033,2020-03-08,7,4,63
"3882","Liechtenstein",47.14,9.55,2020-03-08,1,4,83
"3883","Poland",51.9194,19.1451,2020-03-08,11,4,110
"3884","Tunisia",34,9,2020-03-08,2,4,138
"3885","Bosnia and Herzegovina",43.9159,17.6791,2020-03-08,3,3,18
"3886","Slovenia",46.1512,14.9955,2020-03-08,16,3,126
"3887","South Africa",-30.5595,22.9375,2020-03-08,3,3,127
"3888","Bhutan",27.5142,90.4336,2020-03-08,1,2,16
"3889","Cameroon",3.848,11.5021,2020-03-08,2,2,24
"3890","Colombia",4.5709,-74.2973,2020-03-08,1,2,30
"3891","Costa Rica",9.7489,-83.7534,2020-03-08,5,2,33
"3892","Peru",-9.19,-75.0152,2020-03-08,6,2,108
"3893","Serbia",44.0165,21.0059,2020-03-08,1,2,122
"3894","Slovakia",48.669,19.699,2020-03-08,3,2,125
"3895","Togo",8.6195,0.8248,2020-03-08,1,2,136
"3896","Malta",35.9375,14.3754,2020-03-08,3,1,88
"3897","Martinique",14.6415,-61.0242,2020-03-08,2,1,89
"3898","Bulgaria",42.7339,25.4858,2020-03-08,4,0,21
"3899","Maldives",3.2028,73.2207,2020-03-08,4,0,87
"3900","Bangladesh",23.685,90.3563,2020-03-08,3,0,13
"3901","Paraguay",-23.4425,-58.4438,2020-03-08,1,0,107
"3902","Canada",51.2538,-85.3232,2020-03-08,29,42,25
"3903","Canada",53.9333,-116.5765,2020-03-08,4,42,25
"3904","Canada",52.9399,-73.5491,2020-03-08,4,42,25
"3905","US",35.4437,139.638,2020-03-08,45,46,144
"3906","US",37.6489,-122.6655,2020-03-08,21,46,144
"3907","Holy See",41.9029,12.4534,2020-03-08,1,2,61
"3908","China",30.9756,112.2707,2020-03-08,67707,46,29
"3909","Iran",32,53,2020-03-08,6566,18,67
"3910","Korea, South",36,128,2020-03-08,7314,46,78
"3911","France",46.2276,2.2137,2020-03-08,1126,44,50
"3912","China",23.3417,113.4244,2020-03-08,1352,46,29
